timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371625179.9,0,44,61,0,12780544,13635584,14756608,9589760,12259328,14230528,13899008,3676928
1371625180.9,0,54,51,0,5376768,5051392,9438720,2051584,10692608,4806144,7147264,12584960
1371625181.89,0,48,57,0,7606016,8064256,9979392,1798912,16323072,13651712,7347712,1444096
1371625182.88,0,60,47,0,11583744,8525056,14354688,10297344,1314048,13242112,9242368,12583936
1371625183.89,0,54,44,0,7485184,7352320,5397504,15684352,7477760,10429184,12724224,4264704
1371625184.88,0,30,61,0,7215872,15999488,7553792,12450817,5933824,7872512,6366720,856832
1371625185.87,0,26,56,0,12323328,9453056,2633728,14313472,12659456,13447680,3805696,4198400
1371625186.87,0,26,64,0,9316352,2563072,12856064,13596672,5769984,13709824,7083776,2363392
1371625187.86,0,44,48,0,16465408,8472064,10240,868096,12726016,15252736,4131840,2362624
1371625188.86,0,66,37,0,2109440,15540224,4131072,11243264,6299648,4943104,12453888,3475712
1371625189.86,0,74,37,0,15274496,3549440,12662272,999168,6426112,8863744,2626560,921600
1371625190.85,0,75,30,0,2820608,12260096,277248,10122240,3814400,8996096,1971712,2691328
1371625191.85,0,63,37,0,10031872,7084288,5905152,2955264,3549184,14816768,4068864,4198400
1371625192.84,0,64,30,0,13250304,7940608,14684672,3361792,2238720,613376,15338752,16585984
1371625193.84,0,60,30,0,12453888,13444864,11406336,14443008,9904640,11938816,8263424,3810304
1371625194.84,0,60,35,0,11602432,2106368,15467264,5178881,5316864,6318080,11803392,13507328
1371625195.83,0,64,43,0,16603904,2503424,15678976,6676224,2103552,2134272,14096896,6229248
1371625196.83,0,51,63,0,9904896,3840,4267264,15852033,10423296,5662464,8587520,3282944
1371625197.83,0,51,64,0,4466944,16392960,12209664,15346432,8527104,4991488,9373696,10688000
1371625198.81,0,60,53,0,2365696,14694144,12917504,8743168,9393408,7121408,8198144,5250048
1371625199.82,0,56,48,0,1844224,16079616,15750144,12142080,4067840,1660672,14551040,789760
1371625200.82,0,50,47,0,3611904,799744,16408832,1529089,12328448,14427904,3544320,5704704
1371625201.8,0,48,51,0,11864320,15207936,2296832,11064320,14295552,4929792,9704192,15731712
1371625202.81,0,30,57,0,7290368,16745472,13596416,4549376,4079104,4732672,11931904,1841408
1371625203.81,0,24,66,0,8067840,4466688,1755136,7688960,14080,9974784,397056,3215360
1371625204.79,0,43,53,0,8265728,16520960,4687360,12125184,8400384,14573312,1577728,14553600
1371625205.79,0,50,40,0,7937280,5779200,926464,8669440,1461760,13976064,3542528,4066816
1371625206.8,0,51,44,0,6660615,13263872,7019521,877312,3550720,2187008,1325568,11339776
1371625207.78,0,56,40,0,1127936,273664,10618880,552960,8523264,11286272,11012864,5049088
1371625208.78,0,50,47,0,8980224,16330240,5208064,11963648,3484928,1196032,8133376,2819840
1371625209.79,0,35,63,0,2628864,12399872,11494656,10281984,11538688,3416832,12856064,13436928
1371625210.77,0,37,63,0,15749632,12264960,7816448,4085504,12589824,15936000,15206144,9046016
1371625211.77,0,27,63,0,11922176,5992704,3149824,6211584,11480576,5321216,12717568,7932416
1371625212.76,0,20,48,0,9937673,4772864,985088,8089344,728064,6168064,3804672,4262656
1371625213.76,0,24,44,0,2762496,6950912,7425024,2100737,6969088,6697984,13240064,2951168
1371625214.76,0,17,53,0,8002816,15677184,1675776,7477249,3085824,8533504,8130304,14617856
1371625215.74,0,34,47,0,16123648,10049280,470528,16359424,209408,14605312,16059648,15009792
1371625216.75,0,51,48,0,5375232,6627840,4137216,5850368,5718784,13916672,3935744,6558720
1371625217.75,0,61,38,0,1707520,15870720,11800064,2989568,7026176,11300096,1707008,6886656
1371625218.73,0,66,23,0,4733184,13853440,9507840,11815424,13111040,4006144,3608832,4722688
