timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371617199.69,0,23,67,0,7336961,11529730,12806914,3908352,14120448,1412608,8068352,13765888
1371617200.69,0,34,83,0,9409550,6166017,10886913,9478657,5268224,6521344,6559744,12066816
1371617201.68,0,23,84,0,9474822,4528641,13917184,10764800,2367744,726016,11142912,5899008
1371617202.68,0,40,90,0,7144962,5320192,8595456,10888960,6365440,4265728,8850432,13108736
1371617203.68,0,47,83,0,7079699,15348482,3244800,15119872,1135104,13865984,2429952,3017984
1371617204.67,0,41,78,0,2872064,8931840,5775872,4534016,15271424,9571328,4262656,2032640
1371617205.67,0,48,81,0,12244739,7018497,14428672,3455232,8739072,10432256,10954496,4918272
1371617206.67,0,47,84,0,4594690,13880832,4973824,15171584,4992512,5986816,3545088,4394752
1371617207.65,0,44,84,0,16156160,2243072,15408384,15729152,15797248,6884608,9962240,10486528
1371617208.66,0,41,78,0,9151488,12645632,10578688,1916160,16475904,13899264,6754816,133120
1371617209.64,0,41,60,0,3455235,15707656,16229376,15035136,15169025,2286848,13056512,11145984
1371617210.64,0,24,51,0,10260507,11526149,1347587,7954689,10619906,15357696,12396544,1321984
1371617211.65,0,26,51,0,13202945,12020736,7146496,6110464,13182208,2038784,14419712,15795456
1371617212.63,0,30,51,0,14906370,11593217,12965376,12927232,11022336,9388288,2757632,11275520
1371617213.63,0,21,56,0,1077255,6242052,11035392,11490304,4087808,3223552,7348992,5638656
1371617214.64,0,34,48,0,801542,12406018,13568768,3904512,14696192,5326592,4787200,13829632
1371617215.62,0,38,48,0,15285504,1528832,5516544,14030592,987904,12329216,5768192,15663616
1371617216.62,0,34,54,0,3992579,7724544,689664,7561216,13443072,5250048,3017728,4196608
1371617217.62,0,41,63,0,10236676,9726209,16735744,7814912,83712,11022336,12654848,7147008
1371617218.61,0,53,60,0,11708162,6546944,7808256,6364672,4014592,15096320,12653312,7147776
1371617219.61,0,54,54,0,1892355,6967553,10121984,16003328,10296576,2196992,10163456,14878976
1371617220.61,0,51,48,0,10466573,13913858,6701312,9436928,26112,600320,15537664,14358528
1371617221.6,0,44,53,0,9829633,16679680,406016,5116928,12193792,13765120,16452096,16187904
1371617222.6,0,35,69,0,7925760,5575937,16074752,8916225,3490816,1722112,13965824,13110272
1371617223.6,0,23,64,0,715266,2117889,5264896,2892032,14921216,862464,13111040,6163968
1371617224.59,0,41,70,0,14736909,14120448,3361792,8228352,16457472,6180608,7607808,13505024
1371617225.58,0,37,64,0,9026826,4430595,8574720,15407872,9006336,15214592,13438976,12190720
1371617226.59,0,27,64,0,12549890,8128769,14803200,16590848,15672576,15276544,2954240,12063488
1371617227.58,0,30,80,0,13673988,14871040,10540032,5443584,4724992,13712128,14094080,9831936
1371617228.57,0,27,51,0,7331585,5308673,14617600,3868928,7225600,3944448,11866880,12653312
1371617229.56,0,41,53,0,5264898,4570113,7236096,5459712,9456640,7094784,1448192,10552832
1371617230.56,0,50,47,0,9360898,11808257,4608768,4610304,6041600,865280,3474432,3867392
1371617231.56,0,44,44,0,3228418,4702208,6001152,4799488,1122560,15015424,15862016,3540224
1371617232.55,0,38,63,0,4668930,7768576,10492928,6887680,8588800,7016192,16385024,1507840
