timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371359723.39,0,63,74,0,14568968,10741761,15060224,14033664,8923136,4997632,15471616,8914944
1371359724.37,0,53,66,0,8875011,13158916,8023552,3625729,816896,9777920,10306560,12784896
1371359725.38,0,51,53,0,7813120,880384,14487040,6753280,9507328,14425344,16649984,10880000
1371359726.38,0,50,50,0,10882048,8214272,9569792,1708032,80384,12126464,4199680,2491648
1371359727.36,0,60,43,0,11344640,16135936,4787200,919296,10947072,4331520,10289920,16648704
1371359728.36,0,77,51,0,8653056,15273984,10162944,12389632,1772800,6228736,8587264,9832448
1371359729.39,0,77,56,0,10494976,4669952,5116160,16124672,7409408,5575424,6031360,10356480
1371359730.35,0,83,77,0,4019968,8593920,5579264,13377792,7341312,856064,12847104,8390144
1371359731.35,0,84,80,0,2174976,12523520,3869952,10028288,13242368,16256768,529920,15271168
1371359732.35,0,83,77,0,9052928,12459520,14025984,1054208,4457728,1444608,5374720,9701376
1371359733.34,0,88,84,0,7541504,10751488,8262400,11209728,2232576,7017216,6882560,9765888
1371359734.34,0,93,75,0,11604738,6890240,593664,12847616,3802880,13307904,1508608,7801344
1371359735.33,0,96,77,0,267776,600576,15933696,16253952,3345408,8925440,14092544,1771008
1371359736.33,0,96,81,0,9783296,1846272,8537088,3350272,5383936,9050624,70912,6231808
1371359737.33,0,93,74,0,1774080,467968,2887424,8981248,1711104,12588288,8262144,13501696
1371359738.32,0,96,77,0,16389632,5850368,10043136,988160,532992,1586176,2231296,1183232
1371359739.32,0,81,78,0,8066816,4220928,14822144,2168576,3218176,13832448,11144448,10093568
1371359740.32,0,83,83,0,11541760,16718592,6905600,274432,4002048,6760192,14617600,3607040
1371359741.3,0,81,93,0,14488832,11744512,6905344,9984,7879936,7351552,9178880,3999232
1371359742.3,0,75,90,0,15126529,5072128,12653824,75776,16722432,4267264,12786176,5313024
1371359743.31,0,67,90,0,10919949,10181636,13144321,15036672,7493376,9127936,4865024,6497792
1371359744.29,0,75,66,0,14926337,15799552,16384512,4064256,13240064,9047808,14549760,6685952
1371359745.29,0,66,56,0,10407684,9407233,10918656,3674880,12304128,4992256,6558720,2759424
1371359746.29,0,66,53,0,10831105,2588928,8263936,2039296,15213312,4334336,11800064,16456960
